product,effective_date,notice_date,initial_margin,maintenance_margin,source_file,prev_maintenance_margin,prev_business_date,margin_short,prev_margin_short,pct_change,direction,tier_code,n_tiers_changed,n_tiers_total,frac_tiers_shift_match,likely_roll_shift,methodology_transition,is_series_start
GC,2026-04-01,,,33483.0,GC-2020-to-present.pdf,32534.0,2026-03-31,,,0.029169484231880594,increase,GC-1,34,34,0.0,False,False,False
GC,2026-04-02,,,32561.0,GC-2020-to-present.pdf,33483.0,2026-04-01,,,-0.027536361735806203,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-04-06,,,32598.0,GC-2020-to-present.pdf,32561.0,2026-04-03,,,0.0011363287368324482,increase,GC-1,34,34,0.0,False,False,False
GC,2026-04-07,,,32600.0,GC-2020-to-present.pdf,32598.0,2026-04-06,,,6.135345726732133e-05,increase,GC-1,30,34,0.0,False,False,False
GC,2026-04-08,,,33247.0,GC-2020-to-present.pdf,32600.0,2026-04-07,,,0.01984662576687124,increase,GC-1,34,34,0.0,False,False,False
GC,2026-04-09,,,33546.0,GC-2020-to-present.pdf,33247.0,2026-04-08,,,0.00899329262790638,increase,GC-1,34,34,0.0,False,False,False
GC,2026-04-10,,,33334.0,GC-2020-to-present.pdf,33546.0,2026-04-09,,,-0.00631968043880049,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-04-13,,,33197.0,GC-2020-to-present.pdf,33334.0,2026-04-10,,,-0.004109917801643936,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-04-14,,,33775.0,GC-2020-to-present.pdf,33197.0,2026-04-13,,,0.01741121185649308,increase,GC-1,34,34,0.0,False,False,False
GC,2026-04-15,,,33600.0,GC-2020-to-present.pdf,33775.0,2026-04-14,,,-0.005181347150259086,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-04-16,,,33498.0,GC-2020-to-present.pdf,33600.0,2026-04-15,,,-0.0030357142857142527,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-04-17,,,34004.0,GC-2020-to-present.pdf,33498.0,2026-04-16,,,0.015105379425637278,increase,GC-1,34,34,0.0,False,False,False
GC,2026-04-20,,,33647.0,GC-2020-to-present.pdf,34004.0,2026-04-17,,,-0.010498764851193942,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-04-21,,,32889.0,GC-2020-to-present.pdf,33647.0,2026-04-20,,,-0.022528011412607407,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-04-22,,,33128.0,GC-2020-to-present.pdf,32889.0,2026-04-21,,,0.007266867341664485,increase,GC-1,34,34,0.0,False,False,False
GC,2026-04-23,,,32936.0,GC-2020-to-present.pdf,33128.0,2026-04-22,,,-0.0057957015213716545,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-04-24,,,28334.0,GC-2020-to-present.pdf,32936.0,2026-04-23,,,-0.1397255282973039,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-04-27,,,28053.0,GC-2020-to-present.pdf,28334.0,2026-04-24,,,-0.00991741370791277,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-04-28,,,27549.0,GC-2020-to-present.pdf,28053.0,2026-04-27,,,-0.017965992941931352,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-04-29,,,27272.0,GC-2020-to-present.pdf,27549.0,2026-04-28,,,-0.010054811426912003,decrease,GC-1,33,33,0.0,False,False,False
GC,2026-04-30,,,27689.0,GC-2020-to-present.pdf,27272.0,2026-04-29,,,0.015290407744206425,increase,GC-1,33,33,0.0,False,False,False
GC,2026-05-01,,,27780.0,GC-2020-to-present.pdf,27689.0,2026-04-30,,,0.003286503665715701,increase,GC-1,33,33,0.0,False,False,False
GC,2026-05-04,,,27117.0,GC-2020-to-present.pdf,27780.0,2026-05-01,,,-0.023866090712742927,decrease,GC-1,33,33,0.0,False,False,False
GC,2026-05-05,,,27335.0,GC-2020-to-present.pdf,27117.0,2026-05-04,,,0.008039237378766106,increase,GC-1,33,33,0.0,False,False,False
GC,2026-05-06,,,28092.0,GC-2020-to-present.pdf,27335.0,2026-05-05,,,0.02769343332723606,increase,GC-1,33,33,0.0,False,False,False
GC,2026-05-07,,,28199.0,GC-2020-to-present.pdf,28092.0,2026-05-06,,,0.003808913569699479,increase,GC-1,33,33,0.125,False,False,False
GC,2026-05-08,,,28323.0,GC-2020-to-present.pdf,28199.0,2026-05-07,,,0.004397319053867088,increase,GC-1,33,33,0.0,False,False,False
GC,2026-05-11,,,28313.0,GC-2020-to-present.pdf,28323.0,2026-05-08,,,-0.00035306994315575935,decrease,GC-1,31,33,0.0,False,False,False
GC,2026-05-12,,,28066.0,GC-2020-to-present.pdf,28313.0,2026-05-11,,,-0.008723907745558535,decrease,GC-1,33,33,0.0,False,False,False
GC,2026-05-13,,,28187.0,GC-2020-to-present.pdf,28066.0,2026-05-12,,,0.004311266300862204,increase,GC-1,33,33,0.0,False,False,False
GC,2026-05-14,,,28069.0,GC-2020-to-present.pdf,28187.0,2026-05-13,,,-0.004186327030191173,decrease,GC-1,33,33,0.0,False,False,False
GC,2026-05-15,,,27335.0,GC-2020-to-present.pdf,28069.0,2026-05-14,,,-0.026149845024760365,decrease,GC-1,33,33,0.0,False,False,False
GC,2026-05-18,,,27315.0,GC-2020-to-present.pdf,27335.0,2026-05-15,,,-0.000731662703493674,decrease,GC-1,33,33,0.0,False,False,False
GC,2026-05-19,,,27038.0,GC-2020-to-present.pdf,27315.0,2026-05-18,,,-0.01014094819696143,decrease,GC-1,33,33,0.0,False,False,False
GC,2026-05-20,,,27188.0,GC-2020-to-present.pdf,27038.0,2026-05-19,,,0.005547747614468523,increase,GC-1,33,33,0.0,False,False,False
GC,2026-05-21,,,27239.0,GC-2020-to-present.pdf,27188.0,2026-05-20,,,0.001875827570987143,increase,GC-1,33,33,0.0,False,False,False
GC,2026-05-22,,,27126.0,GC-2020-to-present.pdf,27239.0,2026-05-21,,,-0.00414846359998533,decrease,GC-1,33,33,0.0,False,False,False
GC,2026-05-26,,,27003.0,GC-2020-to-present.pdf,27126.0,2026-05-25,,,-0.00453439504534392,decrease,GC-1,33,33,0.0,False,False,False
GC,2026-05-27,,,26685.0,GC-2020-to-present.pdf,27003.0,2026-05-26,,,-0.011776469281191027,decrease,GC-1,33,33,0.0,False,False,False
GC,2026-05-28,,,26996.0,GC-2020-to-present.pdf,26685.0,2026-05-27,,,0.01165448753981635,increase,GC-1,33,33,0.0,False,False,False
GC,2026-05-29,,,22803.0,GC-2020-to-present.pdf,26996.0,2026-05-28,,,-0.15531930656393544,decrease,GC-1,33,33,0.0,False,False,False
GC,2026-06-01,,,22376.0,GC-2020-to-present.pdf,22803.0,2026-05-29,,,-0.018725606279875406,decrease,GC-1,33,33,0.0,False,False,False
GC,2026-06-02,,,22446.0,GC-2020-to-present.pdf,22376.0,2026-06-01,,,0.003128351805505858,increase,GC-1,34,34,0.0,False,False,False
GC,2026-06-03,,,22184.0,GC-2020-to-present.pdf,22446.0,2026-06-02,,,-0.01167245834447117,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-06-04,,,22379.0,GC-2020-to-present.pdf,22184.0,2026-06-03,,,0.008790119004687957,increase,GC-1,34,34,0.0,False,False,False
GC,2026-06-05,,,21686.0,GC-2020-to-present.pdf,22379.0,2026-06-04,,,-0.0309665311229278,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-06-08,,,21680.0,GC-2020-to-present.pdf,21686.0,2026-06-05,,,-0.0002766761966245257,decrease,GC-1,33,34,0.0,False,False,False
GC,2026-06-09,,,21300.0,GC-2020-to-present.pdf,21680.0,2026-06-08,,,-0.017527675276752808,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-06-10,,,20541.0,GC-2020-to-present.pdf,21300.0,2026-06-09,,,-0.03563380281690143,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-06-11,,,20452.0,GC-2020-to-present.pdf,20541.0,2026-06-10,,,-0.0043327978189962035,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-06-12,,,21075.0,GC-2020-to-present.pdf,20452.0,2026-06-11,,,0.030461568550752993,increase,GC-1,34,34,0.0,False,False,False
GC,2026-06-15,,,21640.0,GC-2020-to-present.pdf,21075.0,2026-06-12,,,0.026809015421115134,increase,GC-1,34,34,0.0,False,False,False
GC,2026-06-16,,,21655.0,GC-2020-to-present.pdf,21640.0,2026-06-15,,,0.0006931608133087241,increase,GC-1,34,34,0.0,False,False,False
GC,2026-06-17,,,21795.0,GC-2020-to-present.pdf,21655.0,2026-06-16,,,0.006465019625952362,increase,GC-1,34,34,0.0,False,False,False
GC,2026-06-18,,,21121.0,GC-2020-to-present.pdf,21795.0,2026-06-17,,,-0.030924523973388407,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-06-22,,,20910.0,GC-2020-to-present.pdf,21121.0,2026-06-19,,,-0.00999005728895408,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-06-23,,,20650.0,GC-2020-to-present.pdf,20910.0,2026-06-22,,,-0.012434241989478734,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-06-24,,,19952.0,GC-2020-to-present.pdf,20650.0,2026-06-23,,,-0.03380145278450364,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-06-25,,,20153.0,GC-2020-to-present.pdf,19952.0,2026-06-24,,,0.010074178027265512,increase,GC-1,34,34,0.0,False,False,False
GC,2026-06-26,,,20394.0,GC-2020-to-present.pdf,20153.0,2026-06-25,,,0.01195851734233111,increase,GC-1,34,34,0.0,False,False,False
GC,2026-06-29,,,20112.0,GC-2020-to-present.pdf,20394.0,2026-06-26,,,-0.013827596351868143,decrease,GC-1,34,34,0.0,False,False,False
GC,2026-06-30,,,20115.0,GC-2020-to-present.pdf,20112.0,2026-06-29,,,0.0001491646778042366,increase,GC-1,34,34,0.0,False,False,False
HG,2020-06-30,,,2900.0,HG-2020-to-present.pdf,,,,,,series_start,HG-1,,39,,,False,True
HG,2020-08-14,,,3200.0,HG-2020-to-present.pdf,2900.0,2020-08-13,,,0.10344827586206895,increase,HG-1,39,39,0.0,False,False,False
HG,2020-10-02,,,3600.0,HG-2020-to-present.pdf,3200.0,2020-10-01,,,0.125,increase,HG-1,40,40,0.0,False,False,False
HG,2020-10-16,,,4200.0,HG-2020-to-present.pdf,3600.0,2020-10-15,,,0.16666666666666674,increase,HG-1,40,40,0.0,False,False,False
HG,2021-02-02,,,4600.0,HG-2020-to-present.pdf,4200.0,2021-02-01,,,0.09523809523809534,increase,HG-1,40,40,0.0,False,False,False
HG,2021-02-19,,,5000.0,HG-2020-to-present.pdf,4600.0,2021-02-18,,,0.08695652173913038,increase,HG-1,40,40,0.0,False,False,False
HG,2021-03-05,,,5500.0,HG-2020-to-present.pdf,5000.0,2021-03-04,,,0.10000000000000009,increase,HG-1,41,41,0.0,False,False,False
HG,2021-04-09,,,6100.0,HG-2020-to-present.pdf,5500.0,2021-04-08,,,0.10909090909090913,increase,HG-1,40,40,0.0,False,False,False
HG,2021-05-14,,,6600.0,HG-2020-to-present.pdf,6100.0,2021-05-13,,,0.08196721311475419,increase,HG-1,41,41,0.0,False,False,False
HG,2021-07-09,,,6000.0,HG-2020-to-present.pdf,6600.0,2021-07-08,,,-0.09090909090909094,decrease,HG-1,41,41,0.0,False,False,False
HG,2021-08-06,,,6600.0,HG-2020-to-present.pdf,6000.0,2021-08-05,,,0.10000000000000009,increase,HG-1,40,40,0.0,False,False,False
HG,2021-10-06,,,6000.0,HG-2020-to-present.pdf,6600.0,2021-10-05,,,-0.09090909090909094,decrease,HG-1,40,40,0.0,False,False,False
HG,2021-12-17,,,5400.0,HG-2020-to-present.pdf,6000.0,2021-12-16,,,-0.09999999999999998,decrease,HG-1,40,40,0.0,False,False,False
HG,2022-01-21,,,5000.0,HG-2020-to-present.pdf,5400.0,2022-01-20,,,-0.07407407407407407,decrease,HG-1,40,40,0.0,False,False,False
HG,2022-02-17,,,5500.0,HG-2020-to-present.pdf,5000.0,2022-02-16,,,0.10000000000000009,increase,HG-1,40,40,0.0,False,False,False
HG,2022-03-08,,,6500.0,HG-2020-to-present.pdf,5500.0,2022-03-07,,,0.18181818181818188,increase,HG-1,41,41,0.0,False,False,False
HG,2022-04-20,,,5500.0,HG-2020-to-present.pdf,6500.0,2022-04-19,,,-0.15384615384615385,decrease,HG-1,40,40,0.0,False,False,False
HG,2022-09-20,,,5000.0,HG-2020-to-present.pdf,5500.0,2022-09-19,,,-0.09090909090909094,decrease,HG-1,40,40,0.0,False,False,False
HG,2022-11-10,,,5750.0,HG-2020-to-present.pdf,5000.0,2022-11-09,,,0.1499999999999999,increase,HG-1,40,40,0.0,False,False,False
HG,2023-03-17,,,6100.0,HG-2020-to-present.pdf,5750.0,2023-03-16,,,0.0608695652173914,increase,HG-1,41,41,0.0,False,False,False
HG,2023-04-06,,,6500.0,HG-2020-to-present.pdf,6100.0,2023-04-05,,,0.06557377049180335,increase,HG-1,40,40,0.0,False,False,False
HG,2023-06-23,,,5500.0,HG-2020-to-present.pdf,6500.0,2023-06-22,,,-0.15384615384615385,decrease,HG-1,40,40,0.0,False,False,False
HG,2023-09-08,,,5000.0,HG-2020-to-present.pdf,5500.0,2023-09-07,,,-0.09090909090909094,decrease,HG-1,40,40,0.0,False,False,False
HG,2023-10-20,,,4500.0,HG-2020-to-present.pdf,5000.0,2023-10-19,,,-0.09999999999999998,decrease,HG-1,40,40,0.0,False,False,False
HG,2024-01-19,,,4000.0,HG-2020-to-present.pdf,4500.0,2024-01-18,,,-0.11111111111111116,decrease,HG-1,40,40,0.0,False,False,False
HG,2024-04-25,,,4500.0,HG-2020-to-present.pdf,4000.0,2024-04-24,,,0.125,increase,HG-1,40,40,0.0,False,False,False
HG,2024-05-16,,,5000.0,HG-2020-to-present.pdf,4500.0,2024-05-15,,,0.11111111111111116,increase,HG-1,41,41,0.0,False,False,False
HG,2024-05-20,,,5250.0,HG-2020-to-present.pdf,5000.0,2024-05-17,,,0.050000000000000044,increase,HG-1,41,41,0.0,False,False,False
HG,2024-05-22,,,5500.0,HG-2020-to-present.pdf,5250.0,2024-05-21,,,0.04761904761904767,increase,HG-1,41,41,0.0,False,False,False
HG,2024-05-24,,,6100.0,HG-2020-to-present.pdf,5500.0,2024-05-23,,,0.10909090909090913,increase,HG-1,41,41,0.0,False,False,False
HG,2024-07-26,,,5500.0,HG-2020-to-present.pdf,6100.0,2024-07-25,,,-0.09836065573770492,decrease,HG-1,41,41,0.0,False,False,False
HG,2024-09-27,,,6000.0,HG-2020-to-present.pdf,5500.0,2024-09-26,,,0.09090909090909083,increase,HG-1,39,39,0.0,False,False,False
HG,2025-02-14,,,6500.0,HG-2020-to-present.pdf,6000.0,2025-02-13,,,0.08333333333333326,increase,HG-1,40,40,0.0,False,False,False
HG,2025-03-07,,,7000.0,HG-2020-to-present.pdf,6500.0,2025-03-06,,,0.07692307692307687,increase,HG-1,41,41,0.0,False,False,False
HG,2025-03-28,,,7500.0,HG-2020-to-present.pdf,7000.0,2025-03-27,,,0.0714285714285714,increase,HG-1,40,40,0.0,False,False,False
HG,2025-04-07,,,9000.0,HG-2020-to-present.pdf,7500.0,2025-04-04,,,0.19999999999999996,increase,HG-1,40,40,0.0,False,False,False
HG,2025-07-09,,,11000.0,HG-2020-to-present.pdf,9000.0,2025-07-08,,,0.22222222222222232,increase,HG-1,41,41,0.0,False,False,False
HG,2025-08-29,,,9500.0,HG-2020-to-present.pdf,11000.0,2025-08-28,,,-0.13636363636363635,decrease,HG-1,39,39,0.0,False,False,False
HG,2025-09-19,,,9000.0,HG-2020-to-present.pdf,9500.0,2025-09-18,,,-0.052631578947368474,decrease,HG-1,40,40,0.0,False,False,False
HG,2025-12-29,,,10000.0,HG-2020-to-present.pdf,9000.0,2025-12-26,,,0.11111111111111116,increase,HG-1,40,40,0.0,False,False,False
HG,2026-01-30,,,12000.0,HG-2020-to-present.pdf,10000.0,2026-01-29,,,0.19999999999999996,increase,HG-1,39,39,0.0,False,False,False
SI,2020-06-30,,,8000.0,SI-2020-to-present.pdf,,,,,,series_start,SI-1,,19,,,False,True
SI,2020-07-24,,,9000.0,SI-2020-to-present.pdf,8000.0,2020-07-23,,,0.125,increase,SI-1,19,19,0.0,False,False,False
SI,2020-07-28,,,10000.0,SI-2020-to-present.pdf,9000.0,2020-07-27,,,0.11111111111111116,increase,SI-1,19,19,0.0,False,False,False
SI,2020-08-07,,,11500.0,SI-2020-to-present.pdf,10000.0,2020-08-06,,,0.1499999999999999,increase,SI-1,20,20,0.0,False,False,False
SI,2020-08-12,,,13250.0,SI-2020-to-present.pdf,11500.0,2020-08-11,,,0.15217391304347827,increase,SI-1,20,20,0.0,False,False,False
SI,2020-10-02,,,15000.0,SI-2020-to-present.pdf,13250.0,2020-10-01,,,0.13207547169811318,increase,SI-1,19,19,0.0,False,False,False
SI,2020-10-16,,,17000.0,SI-2020-to-present.pdf,15000.0,2020-10-15,,,0.1333333333333333,increase,SI-1,19,19,0.0,False,False,False
SI,2020-11-17,,,15000.0,SI-2020-to-present.pdf,17000.0,2020-11-16,,,-0.11764705882352944,decrease,SI-1,19,19,0.0,False,False,False
SI,2020-12-04,,,14000.0,SI-2020-to-present.pdf,15000.0,2020-12-03,,,-0.06666666666666665,decrease,SI-1,19,19,0.0,False,False,False
SI,2021-02-02,,,16500.0,SI-2020-to-present.pdf,14000.0,2021-02-01,,,0.1785714285714286,increase,SI-1,19,19,0.0,False,False,False
SI,2021-05-07,,,15000.0,SI-2020-to-present.pdf,16500.0,2021-05-06,,,-0.09090909090909094,decrease,SI-1,19,19,0.0,False,False,False
SI,2021-07-09,,,13500.0,SI-2020-to-present.pdf,15000.0,2021-07-08,,,-0.09999999999999998,decrease,SI-1,19,19,0.0,False,False,False
SI,2021-09-29,,,12500.0,SI-2020-to-present.pdf,13500.0,2021-09-28,,,-0.07407407407407407,decrease,SI-1,19,19,0.0,False,False,False
SI,2021-10-29,,,11500.0,SI-2020-to-present.pdf,12500.0,2021-10-28,,,-0.07999999999999996,decrease,SI-1,18,18,0.0,False,False,False
SI,2021-12-17,,,10350.0,SI-2020-to-present.pdf,11500.0,2021-12-16,,,-0.09999999999999998,decrease,SI-1,19,19,0.0,False,False,False
SI,2022-01-05,,,9500.0,SI-2020-to-present.pdf,10350.0,2022-01-04,,,-0.08212560386473433,decrease,SI-1,19,19,0.0,False,False,False
SI,2022-04-20,,,8500.0,SI-2020-to-present.pdf,9500.0,2022-04-19,,,-0.10526315789473684,decrease,SI-1,19,19,0.0,False,False,False
SI,2022-07-08,,,7500.0,SI-2020-to-present.pdf,8500.0,2022-07-07,,,-0.11764705882352944,decrease,SI-1,19,19,0.0,False,False,False
SI,2022-10-05,,,8500.0,SI-2020-to-present.pdf,7500.0,2022-10-04,,,0.1333333333333333,increase,SI-1,19,19,0.0,False,False,False
SI,2023-03-14,,,9500.0,SI-2020-to-present.pdf,8500.0,2023-03-13,,,0.11764705882352944,increase,SI-1,19,19,0.0,False,False,False
SI,2023-07-14,,,8500.0,SI-2020-to-present.pdf,9500.0,2023-07-13,,,-0.10526315789473684,decrease,SI-1,19,19,0.0,False,False,False
SI,2023-09-08,,,8000.0,SI-2020-to-present.pdf,8500.0,2023-09-07,,,-0.05882352941176472,decrease,SI-1,20,20,0.0,False,False,False
SI,2023-12-15,,,9000.0,SI-2020-to-present.pdf,8000.0,2023-12-14,,,0.125,increase,SI-1,19,19,0.0,False,False,False
SI,2024-02-16,,,8000.0,SI-2020-to-present.pdf,9000.0,2024-02-15,,,-0.11111111111111116,decrease,SI-1,19,19,0.0,False,False,False
SI,2024-03-08,,,8500.0,SI-2020-to-present.pdf,8000.0,2024-03-07,,,0.0625,increase,SI-1,19,19,0.0,False,False,False
SI,2024-04-05,,,9500.0,SI-2020-to-present.pdf,8500.0,2024-04-04,,,0.11764705882352944,increase,SI-1,19,19,0.0,False,False,False
SI,2024-04-19,,,10500.0,SI-2020-to-present.pdf,9500.0,2024-04-18,,,0.10526315789473695,increase,SI-1,19,19,0.0,False,False,False
SI,2024-05-23,,,11500.0,SI-2020-to-present.pdf,10500.0,2024-05-22,,,0.09523809523809534,increase,SI-1,19,19,0.0,False,False,False
SI,2024-08-23,,,10500.0,SI-2020-to-present.pdf,11500.0,2024-08-22,,,-0.08695652173913049,decrease,SI-1,20,20,0.0,False,False,False
SI,2024-09-20,,,11000.0,SI-2020-to-present.pdf,10500.0,2024-09-19,,,0.04761904761904767,increase,SI-1,20,20,0.0,False,False,False
SI,2024-09-27,,,11500.0,SI-2020-to-present.pdf,11000.0,2024-09-26,,,0.045454545454545414,increase,SI-1,19,19,0.0,False,False,False
SI,2024-10-25,,,12000.0,SI-2020-to-present.pdf,11500.0,2024-10-24,,,0.04347826086956519,increase,SI-1,19,19,0.0,False,False,False
SI,2024-11-01,,,12500.0,SI-2020-to-present.pdf,12000.0,2024-10-31,,,0.04166666666666674,increase,SI-1,19,19,0.0,False,False,False
SI,2024-11-14,,,11500.0,SI-2020-to-present.pdf,12500.0,2024-11-13,,,-0.07999999999999996,decrease,SI-1,19,19,0.0,False,False,False
SI,2025-02-07,,,12000.0,SI-2020-to-present.pdf,11500.0,2025-02-06,,,0.04347826086956519,increase,SI-1,19,19,0.0,False,False,False
SI,2025-03-28,,,13000.0,SI-2020-to-present.pdf,12000.0,2025-03-27,,,0.08333333333333326,increase,SI-1,30,30,0.0,False,False,False
SI,2025-04-04,,,15000.0,SI-2020-to-present.pdf,13000.0,2025-04-03,,,0.15384615384615374,increase,SI-1,30,30,0.0,False,False,False
SI,2025-09-26,,,16000.0,SI-2020-to-present.pdf,15000.0,2025-09-25,,,0.06666666666666665,increase,SI-1,32,32,0.0,False,False,False
SI,2025-10-10,,,17500.0,SI-2020-to-present.pdf,16000.0,2025-10-09,,,0.09375,increase,SI-1,32,32,0.0,False,False,False
SI,2025-10-17,,,19000.0,SI-2020-to-present.pdf,17500.0,2025-10-16,,,0.08571428571428563,increase,SI-1,32,32,0.0,False,False,False
SI,2025-10-24,,,20000.0,SI-2020-to-present.pdf,19000.0,2025-10-23,,,0.05263157894736836,increase,SI-1,32,32,0.0,False,False,False
SI,2025-12-12,,,22000.0,SI-2020-to-present.pdf,20000.0,2025-12-11,,,0.10000000000000009,increase,SI-1,31,31,0.0,False,False,False
SI,2025-12-29,,,25000.0,SI-2020-to-present.pdf,22000.0,2025-12-26,,,0.13636363636363646,increase,SI-1,31,31,0.0,False,False,False
SI,2025-12-31,,,32500.0,SI-2020-to-present.pdf,25000.0,2025-12-30,,,0.30000000000000004,increase,SI-1,32,32,0.0,False,False,False
SI,2026-01-13,,,38645.0,SI-2020-to-present.pdf,32500.0,2026-01-12,,,0.18907692307692314,increase,SI-1,32,32,0.0,False,False,False
SI,2026-01-14,,,40892.0,SI-2020-to-present.pdf,38645.0,2026-01-13,,,0.058144650019407385,increase,SI-1,32,32,0.0,False,False,False
SI,2026-01-15,,,41345.0,SI-2020-to-present.pdf,40892.0,2026-01-14,,,0.011077961459454277,increase,SI-1,32,32,0.0,False,False,False
SI,2026-01-16,,,39641.0,SI-2020-to-present.pdf,41345.0,2026-01-15,,,-0.041214173418793076,decrease,SI-1,32,32,0.0,False,False,False
SI,2026-01-20,,,42393.0,SI-2020-to-present.pdf,39641.0,2026-01-19,,,0.06942307207184473,increase,SI-1,32,32,0.0,False,False,False
SI,2026-01-21,,,41495.0,SI-2020-to-present.pdf,42393.0,2026-01-20,,,-0.0211827424338924,decrease,SI-1,32,32,0.0,False,False,False
SI,2026-01-22,,,43190.0,SI-2020-to-present.pdf,41495.0,2026-01-21,,,0.04084829497529818,increase,SI-1,32,32,0.0,False,False,False
SI,2026-01-23,,,45417.0,SI-2020-to-present.pdf,43190.0,2026-01-22,,,0.05156286177355862,increase,SI-1,32,32,0.0,False,False,False
SI,2026-01-26,,,51786.0,SI-2020-to-present.pdf,45417.0,2026-01-23,,,0.14023383314617877,increase,SI-1,32,32,0.0,False,False,False
SI,2026-01-27,,,47486.0,SI-2020-to-present.pdf,51786.0,2026-01-26,,,-0.08303402463986409,decrease,SI-1,32,32,0.0,False,False,False
SI,2026-01-28,,,62212.0,SI-2020-to-present.pdf,47486.0,2026-01-27,,,0.3101124541970266,increase,SI-1,32,32,0.0,False,False,False
SI,2026-01-29,,,62721.0,SI-2020-to-present.pdf,62212.0,2026-01-28,,,0.008181701279496023,increase,SI-1,32,32,0.0,False,False,False
SI,2026-01-30,,,43060.0,SI-2020-to-present.pdf,62721.0,2026-01-29,,,-0.3134675786419222,decrease,SI-1,32,32,0.0,False,False,False
SI,2026-02-02,,,57584.0,SI-2020-to-present.pdf,43060.0,2026-01-30,,,0.3372967951695309,increase,SI-1,32,32,0.0,False,False,False
SI,2026-02-03,,,62282.0,SI-2020-to-present.pdf,57584.0,2026-02-02,,,0.08158516254515136,increase,SI-1,32,32,0.0,False,False,False
SI,2026-02-04,,,63124.0,SI-2020-to-present.pdf,62282.0,2026-02-03,,,0.01351915481198418,increase,SI-1,32,32,0.0,False,False,False
SI,2026-02-05,,,57397.0,SI-2020-to-present.pdf,63124.0,2026-02-04,,,-0.09072618972181734,decrease,SI-1,32,32,0.0,False,False,False
SI,2026-02-06,,,69062.0,SI-2020-to-present.pdf,57397.0,2026-02-05,,,0.20323361848180221,increase,SI-1,32,32,0.0,False,False,False
SI,2026-02-09,,,73859.0,SI-2020-to-present.pdf,69062.0,2026-02-06,,,0.06945932640236308,increase,SI-1,32,32,0.0,False,False,False
SI,2026-02-10,,,72197.0,SI-2020-to-present.pdf,73859.0,2026-02-09,,,-0.022502335531214834,decrease,SI-1,32,32,0.0,False,False,False
SI,2026-02-11,,,75379.0,SI-2020-to-present.pdf,72197.0,2026-02-10,,,0.044073853484216885,increase,SI-1,32,32,0.0,False,False,False
SI,2026-02-12,,,67992.0,SI-2020-to-present.pdf,75379.0,2026-02-11,,,-0.09799811618620569,decrease,SI-1,32,32,0.0,False,False,False
SI,2026-02-13,,,70066.0,SI-2020-to-present.pdf,67992.0,2026-02-12,,,0.030503588657489145,increase,SI-1,32,32,0.0,False,False,False
SI,2026-02-17,,,66103.0,SI-2020-to-present.pdf,70066.0,2026-02-16,,,-0.056560956812148566,decrease,SI-1,32,32,0.0,False,False,False
SI,2026-02-18,,,69759.0,SI-2020-to-present.pdf,66103.0,2026-02-17,,,0.05530762597764105,increase,SI-1,32,32,0.0,False,False,False
SI,2026-02-19,,,69809.0,SI-2020-to-present.pdf,69759.0,2026-02-18,,,0.000716753393827263,increase,SI-1,32,32,0.0,False,False,False
SI,2026-02-20,,,74055.0,SI-2020-to-present.pdf,69809.0,2026-02-19,,,0.060823103038290194,increase,SI-1,32,32,0.0,False,False,False
SI,2026-02-23,,,77871.0,SI-2020-to-present.pdf,74055.0,2026-02-20,,,0.0515292687867126,increase,SI-1,32,32,0.0,False,False,False
SI,2026-02-24,,,78712.0,SI-2020-to-present.pdf,77871.0,2026-02-23,,,0.010799912676092482,increase,SI-1,32,32,0.0,False,False,False
SI,2026-02-25,,,81846.0,SI-2020-to-present.pdf,78712.0,2026-02-24,,,0.03981603821526569,increase,SI-1,32,32,0.0,False,False,False
SI,2026-02-26,,,78299.0,SI-2020-to-present.pdf,81846.0,2026-02-25,,,-0.04333748747648025,decrease,SI-1,32,32,0.0,False,False,False
SI,2026-02-27,,,83414.0,SI-2020-to-present.pdf,78299.0,2026-02-26,,,0.06532650480849056,increase,SI-1,32,32,0.0,False,False,False
SI,2026-03-02,,,79456.0,SI-2020-to-present.pdf,83414.0,2026-02-27,,,-0.04745006833385279,decrease,SI-1,32,32,0.0,False,False,False
SI,2026-03-03,,,74631.0,SI-2020-to-present.pdf,79456.0,2026-03-02,,,-0.06072543294401933,decrease,SI-1,32,32,0.0,False,False,False
